Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
A24029EU0_4014_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,1461.781006,814.1846924,814.1846924,814.1846924,814.1846924,814.1846924,814.1846924,814.1846924,814.1846924,814.1846924,814.1846946,814.184696
A24029EU0_4014_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,334.0350037,361.776886,366.1000061,367.1282959,367.1931152,367.2867126,628.7556152,340.8591919,331.8800964,321.5535889,263.920647,195.8010742
A24029EU0_4014_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,6727.077049,6468.698571,6343.32179,6174.991089,6118.908814,6197.646507,4875.550075,4937.864143,5644.197449,5504.076477,4899.115509,3936.311322
A24029EU0_4014_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,1621.569946,1621.569946,1621.569946,1621.569946,1621.569946,1.213127971,1.213127971,1.213127971,1.213127971,649.3552581,1.21213288
A24029EU0_4015_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,26030.97172,24257.15302,22697.18167,22244.30083,21194.14558,20754.1023,18896.57379,19950.06259,19256.41256,19000.55044,16715.87713,12728.34078
A24029EU0_4015_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,3540.612336,2872.433022,2883.550285,2936.417847,2950.981094,2961.797882,2927.491287,2820.703316,2822.043205,2898.391174,2895.547272,2903.545264
A24029EU0_4015_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,1793.446045,998.9157104,998.9157104,998.9157104,998.9157104,998.9157104,998.9157104,998.9157104,998.9157104,998.9157104,998.915713,998.9157147
A24029EU0_4015_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,133.5661011,155.4561005,159.0845947,158.7438049,159.1710052,159.9458008,245.4615936,161.7817993,163.6040039,162.7337952,114.9588171,85.54163208
A24029EU0_4015_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,3511.937126,3607.827534,3541.698857,3475.667056,3463.056024,3490.417067,3600.134034,3648.472962,3644.748535,3627.550842,2743.19127,2210.852878
A24029EU0_4015_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,280.9093933,8014.329223,3327.073974,4496.53894,3360.843017,3587.276001,1926.787103,1401.221185,1455.720086,1209.762078,4682.192512,5585.60487
A24029EU0_4016_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,9709.074582,9047.789256,8465.343958,8296.685695,7896.398293,7740.876952,7048.548151,7441.247442,7181.767819,7086.821325,6234.516434,4747.298085
A24029EU0_4016_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,771.7970734,668.9966622,675.2761917,690.1962394,696.1668663,701.3421135,711.2246971,677.1044903,670.181345,689.2529526,678.1655579,680.091802
A24029EU0_4016_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,642.8560181,358.0586853,358.0586853,358.0586853,358.0586853,358.0586853,358.0586853,358.0586853,358.0586853,358.0586853,358.058683,358.0586815
A24029EU0_4016_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,124.2108002,125.8277969,127.2573013,127.9856033,129.4143982,99.02098083,155.2891998,154.3486023,150.3540039,90.72960509,67.33081055
A24029EU0_4016_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,216.1614372,242.79489,240.0693989,236.7340739,236.1652984,239.3354233,183.484751,192.9246721,248.718811,241.5519943,185.9104884,149.8045481
A24029EU0_4016_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0.609612584,0.609612584,0.609612584,0.609612584,0.609612584,0.609612584,0.609612584,0.609612584,0.609612584,0.609312234,0.609112
A24029EU0_4120_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,32822.11626,30584.25069,28618.09806,28045.68448,26664.45422,26168.50647,23826.95675,25154.73606,24280.12286,23957.55709,21076.35675,16048.52921
A24029EU0_4120_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,1864.021164,1669.26519,1697.118203,1740.978332,1762.016167,1779.994477,1922.048973,1818.772568,1822.989479,1876.033722,1704.549234,1709.503256
A24029EU0_4120_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,483.1546021,269.1080933,269.1080933,269.1080933,269.1080933,269.1080933,269.1080933,269.1080933,269.1080933,269.1080933,269.1080959,269.1080976
A24029EU0_4120_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,234.9364014,235.2754974,212.9891968,221.8175049,187.0740051,36.37285995,70.43073273,59.97581863,59.29682922,169.2261413,125.1932373
A24029EU0_4120_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,1113.458144,1068.926413,1044.215103,1018.545593,1008.074336,1020.091507,375.887497,376.1484985,375.8636017,374.5762024,807.5195189,649.7224627
A24029EU0_4120_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,9374.23368,15623.7228
A24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,61791.63709,57578.7122,53874.93169,52801.39744,50310.48857,49265.53079,44857.23452,47356.78469,45710.0096,45103.22128,39678.30647,30213.88965
A24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,8485.097596,6950.596557,6974.571197,7099.420166,7140.636384,7163.311737,6910.255463,6643.933838,6629.471054,6809.525024,7003.526087,7022.829346
A24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,4311.624023,2401.493896,2401.493896,2401.493896,2401.493896,2401.493896,2401.493896,2401.493896,2401.493896,2401.493896,2401.493898,2401.493899
A24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,1541.927002,1708.776978,1743.400024,1766.557007,1724.828979,1663.098999,1878.430054,1950.796997,2080.204102,1993.623047,1258.115234,934.592041
A24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,5954.676691,6282.082655,6149.704615,6074.687503,6020.600952,6101.786522,7061.103519,7234.625659,7334.427979,7287.744766,4784.633883,3874.586728
A24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,4163.964844,6962.980957,3423.4729,4006.677979,8292.15625,5659.333984,6039.750977,7640.26709,8707.578125,5817.826172,1369.38916,
A24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,33.75869394,32.25172535,28.73086194,28.1898599,27.49526928,26.76334711,24.39162163,25.96739795,25.10949234,24.69634363,21.14025784,16.0798551
A24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,20.46626794,16.86890209,16.77979189,17.04219228,17.07010519,17.09585142,17.08701652,16.84242808,16.83156353,17.24961114,16.84777274,16.8930933
A24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,667.4168701,371.7387085,371.7387085,371.7387085,371.7387085,371.7387085,371.7387085,371.7387085,371.7387085,371.7387085,371.7387085,371.7387085
A24029EU0_4125_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,14332.00059,13354.69795,12495.51498,12245.35789,11668.54144,11426.20858,10403.91435,10983.73397,10602.04509,10461.13675,9202.501378,7007.158978
A24029EU0_4125_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,689.7389946,512.978941,534.6111374,547.9851456,556.1113072,560.9886932,516.8282853,452.0376835,443.2645588,458.2448006,536.9016688,538.4286897
A24029EU0_4125_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,1097.362061,611.2102051,611.2102051,611.2102051,611.2102051,611.2102051,611.2102051,611.2102051,611.2102051,611.2102051,611.2102039,611.2102031
A24029EU0_4125_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,620.4017944,773.9163818,785.2188721,791.6350098,791.6873169,791.8197021,723.8189087,578.1408081,567.7556152,545.4052734,565.3845191,418.8282837
A24029EU0_4125_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,4254.463214,4098.790818,3993.638634,3910.180606,3879.4366,3908.466444,4081.641858,4171.408196,4235.320736,4205.943779,3093.43261,2493.295261
A24029EU0_4125_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,8124.917969,0,0,0,0,0,0,0,0,0,
A24029EU2_3520_0001,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,166306.4396,154969.3575,143800.3871,140952.9146,134057.6643,131567.9024,119793.4055,126396.2604,121996.7813,120365.8001,111874.2486,90590.15619
A24029EU2_3520_0001,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,16227.18042,13748.14904,13829.14764,14107.06452,14198.35279,14285.17834,14360.15851,13782.69678,13792.35315,14175.16827,13923.58069,13986.53606
A24029EU2_3520_0001,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,1243.900024,692.8292236,692.8292236,692.8292236,692.8292236,692.8292236,692.8292236,692.8292236,692.8292236,692.8292236,692.8291887,692.8291654
A24029EU2_3520_0001,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,1207.802002,1426.207031,1487.873047,1525.110962,1538.373047,1548.772949,1911.848022,1422.541992,1349.109009,1371.003052,1133.546747,897.3292129
A24029EU2_3520_0001,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,6183.074829,6803.673783,6722.62212,6693.229017,6705.001465,6769.60618,6168.365993,6226.992253,6261.638892,6229.520819,5507.683744,4697.724827
A24029EU2_3520_0001,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,1943.100952,2444.939941,2905.7229,2699.043945,3237.936035,1170.990967,2010.477051,1045.480957,1840.529053,1136.862061,1162.28916,
A24031PL0_4510_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,30855.01079,18314.77954,17330.50968,16765.97502,16101.79569,15529.68942,14538.48638,14447.59799,13904.96407,13489.05912,16073.25699,15235.08852
A24031PL0_4510_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,23936.93457,12476.42542,12773.69257,11682.83496,11455.85956,11335.00513,11073.9119,8469.518921,8413.597656,8943.282867,12708.08374,12664.34452
A24031PL0_4510_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,63.85815811,31.37331963,31.37331963,31.37331963,31.37331963,31.37331963,31.37331963,31.37331963,31.37331963,31.37331963,31.37331736,31.37331584
A24031PL0_4510_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,2522.196045,4557.46582,4808.926758,4936.278809,5181.756836,5425.713867,4940.467773,3434.300049,3576.532959,3636.794922,4272.636719,3915.110026
A24031PL0_4510_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,180870.8918,147909.4602,144229.2496,149303.0558,150077.2861,149335.6621,147095.7075,158735.2549,156445.499,152569.8066,139840.779,136915.1319
A24031PL0_4510_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,535.8306274,535.8306274,535.8306274,539.8728585,539.8728585,53.2988801,53.2988801,53.2988801,53.2988801,243.8619685,49.2161959
A24031PL0_5390_0000,24031,MONTGOMERY,Lower Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL0_5390_0000,24031,MONTGOMERY,Lower Potomac,Potomac River Basin,Forest,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL0_5390_0000,24031,MONTGOMERY,Lower Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL0_5390_0000,24031,MONTGOMERY,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL0_5390_0000,24031,MONTGOMERY,Lower Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL0_5390_0000,24031,MONTGOMERY,Lower Potomac,Potomac River Basin,Wastewater,17312.4707,9975.240234,4025.904053,13112.16016,5312.557129,6155.470215,6040.226074,18464.88086,21870.07031,11218.90039,16229.04962,24364.48
A24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,26135.23067,15514.39532,14680.55652,14202.23136,13618.79428,13155.02718,12315.89443,12237.56376,11778.01938,11425.99237,13615.18397,12904.9356
A24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,16834.49073,8239.808411,8460.413635,7635.213257,7528.381653,7408.835755,7018.013214,5064.802862,5058.624023,5469.296896,8412.230728,8380.10879
A24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,823.8145142,404.7376099,404.7376099,404.7376099,404.7376099,404.7376099,404.7376099,404.7376099,404.7376099,404.7376099,404.7376195,404.7376259
A24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,2564.831055,5939.362793,6518.080078,6810.430176,7297.223145,7783.213867,6682.327148,6503.477051,6629.426758,6687.094238,5848.392661,5401.934383
F24510WM0_3961_0000,24510,BALTIMORE CITY,Patapsco/Back,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,139481.9197,114558.432,111902.6302,116035.7727,115847.2158,115849.8174,114326.6182,123502.8506,121553.8936,118561.4492,108632.5345,106452.4707
A24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,989.5998841,8957.280273,12347.19043,12497.30957,12497.30957,12497.30957,61.80553055,61.80553055,61.80553055,61.80553055,6884.378767,3242.504324
A24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,10872.8646,6454.410533,6107.588004,5908.579877,5665.750988,5472.66302,5123.61398,5091.163049,4900.065474,4753.453924,5105.040022,4436.6747
A24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,16303.1582,6847.857819,6932.759033,6335.054993,6194.938568,6092.664367,6233.445221,4303.209894,4251.734863,4579.937653,6859.478391,6810.62463
A24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,100.3367996,49.2951889,49.2951889,49.2951889,49.2951889,49.2951889,49.2951889,49.2951889,49.2951889,49.2951889,49.29518885,49.29518882
A24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,3892.541016,5914.603027,6145.573242,6249.295898,6329.433105,6407.211914,6021.178223,2575.01709,2582.197021,2582.062012,4906.47917,4080.416455
A24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,109100.5939,96976.84481,94219.09288,96629.36999,96712.74855,96587.01697,92025.25013,101895.6908,100804.827,98285.61267,83279.53545,75986.49717
A24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,5.526553154,5.526553154,5.526553154,5.526553154,5.526553154,5.526553154,5.526553154,5.526553154,5.526553154,5.523829672,5.522014017
A24031PL1_4780_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL1_4780_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,67.87035943,15.16341555,19.6538161,17.00539876,17.87304419,18.67184919,18.12133584,0.688682973,3.802727938,7.300582886,19.39390201,19.22062595
A24031PL1_4780_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL1_4780_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,452.5755005,452.5755005,449.5151978,447.1366882,447.1376953,447.204895,0,0,0,0,358.8240389,298.3632663
A24031PL1_4780_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,2381.249908,1832.80072,1793.962158,1776.633919,1767.034813,1756.29763,1719.737127,1801.129955,1736.477966,1717.330688,1560.520244,1404.892302
A24031PL1_4780_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24031PL7_4960_0000,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL7_4960_0000,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL7_4960_0000,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL7_4960_0000,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL7_4960_0000,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0,0,0,0,0,0
A24031PL7_4960_0000,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,3693509,1194465,1225433,1168050,878025.125,773062.5,748751.3125,908144,624608,636685,1171540.04,1135611.4
A24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,224.7396773,133.3557733,126.2760816,122.2895139,117.5137327,113.0966206,105.9851056,105.2418685,101.4392751,98.25299856,117.1564218,111.0766486
A24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,15452.29712,6912.696442,6983.107361,6230.501556,6061.324524,5922.55133,6079.340119,4397.768955,4331.422852,4677.868038,6940.468828,6912.043139
A24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,82.00971222,40.29114151,40.29114151,40.29114151,40.29114151,40.29114151,40.29114151,40.29114151,40.29114151,40.29114151,40.29113834,40.29113622
A24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,126714.8549,103990.7569,101588.639,105039.9453,105404.2296,104985.8062,102954.9863,110800.5381,109199.5146,106424.7495,98426.14479,96317.81529
A24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,2961.177979,2961.177979,2961.177979,2961.177979,2961.177979,11.25415039,11.25415039,11.25415039,11.25415039,1191.218137,11.24490896
A24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,366372.7281,217471.2667,205781.9092,198897.8464,190858.5689,184222.9029,172477.545,171550.5492,165218.4878,160295.7336,190852.9658,180900.3369
A24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,95573.25879,61932.16504,62038.18311,59650.78711,59328.10816,59230.16651,57258.12549,51637.55777,50097.30859,51937.04408,61848.11387,61721.40105
A24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,5127.185059,2518.969971,2518.969971,2518.969971,2518.969971,2518.969971,2518.969971,2518.969971,2518.969971,2518.969971,2518.969939,2518.969917
A24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,27653.93945,61950.01172,66103.72656,68222.88281,71021.20313,73822.03125,70683.36719,41460.05859,42667.89063,43419.41016,58902.2101,54101.19912
A24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,283284.5108,288170.2519,280229.292,291662.3261,294116.1586,294532.5351,287253.7246,304835.293,314685.1445,302956.5527,273617.6301,269209.8554
A24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,129283.1016,114870.1089,111470.1743,113144.1103,109335.0088,116456.415,144400.1129,121508.5114,69856.23792,51528.58949,139564.9387,158294.7817
A24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,324085.9707,193835.8075,184605.4929,178606.4133,171645.5374,165906.1006,155263.4883,152422.5604,147296.4894,142547.0529,164633.8924,151319.4921
A24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,31913.74414,38550.81713,39767.05762,39557.10803,40066.40174,40544.15625,39882.32691,37945.60957,37866.92969,38479.71375,39561.84401,39425.03493
A24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,107.892601,53.0073204,53.0073204,53.0073204,53.0073204,53.0073204,53.0073204,53.0073204,53.0073204,53.0073204,53.00732182,53.00732276
A24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,2855.929932,4072.069092,4125.652832,4139.660156,4215.049805,4292.709961,4962.102051,3906.016113,4060.144043,4167.435059,3421.107784,2951.411085
