Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total P, 1985 (lb.)","Total P, 2007 (lb.)","Total P, 2009 (lb.)","Total P, 2010 (lb.)","Total P, 2011 (lb.)","Total P, 2012 (lb.)","Total P, 2013 (lb.)","Total P, 2014 (lb.)","Total P, 2015 (lb.)","Total P, 2016 (lb.)","Total P Target, 2017 (lb.)",Total P Target 2025 (lb.)
A24039EL0_5765_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,64.504874709999996,58.755371811000003,57.418492438999998,59.576220513000003,59.757899049000002,59.606477972,60.563822506999998,59.801701547,60.327628135681152,59.851661562919602,57.746267087599996,57.964783519999997
A24039EL0_5765_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,67.113121030000002,67.113121030000002,67.113121030000002,67.113121030000002,67.113121030000002,67.113121030000002,67.113121030000002,67.113121030000002,67.113121032714858,67.113121032714858,67.113120519999995,67.113120179999996
A24039EL0_5765_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5765_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,148.59027863,169.63746166000001,160.51201725999999,154.13326168,154.23551702,160.41186046000001,119.24765778,120.09995651,120.11328125,120.18585968017578,110.67466201299999,77.449758514999999
A24039EL0_5765_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,209.75070768,194.55768634,190.10276128999999,197.49581670000001,197.84629061000001,197.18276455,193.91723016,197.60275368000001,199.227659702301,196.74341392517087,191.19873655399999,191.92938673
A24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,470.07699580000002,470.07699580000002,470.07699580000002,470.07699580000002,470.07699580000002,470.07699580000002,470.07699580000002,470.07699580000002,470.07699584960943,470.07699584960943,470.07699748000005,470.07699860000002
A24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,72.476436609999993,129.43818092000001,108.39108276,100.37917328,102.24584960999999,118.77555083999999,130.01800539999999,45.47784042,45.496448516845696,45.521591186523445,86.359447248000009,71.671690240000004
A24039EL0_5890_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,1368.151001,380.33120730000002,408.57980350000003,435.0732117,330.3963928,234.23840329999999,248.94087003999999,296.42635894,3.048063039779664,381.71346831321722,319.04845426000003,259.36088810000001
A24039EL0_5891_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,140.0572401,123.37846725,111.02954139000001,126.39137804000001,84.940958717000001,122.39860158,110.83152738,138.63231318000001,128.34688576776529,130.35417927801609,114.390634698,116.63136357
A24039EL0_5891_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,146.26091292999999,136.03250023999999,132.9779944,138.00529958999999,138.05057237,137.84227895999999,136.17464783,136.94963833,138.0933313369751,136.47186851501462,133.74129481599999,134.25016176
A24039EL0_5891_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,511.50851440000002,511.50851440000002,511.50851440000002,511.50851440000002,511.50851440000002,511.50851440000002,511.50851440000002,511.50851440000002,511.50851440429688,511.50851440429688,511.50851422,511.50851410000001
A24039EL0_5891_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5891_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,26.760690689,31.821664575,30.230984689,30.292552473000001,31.096639638999999,32.774459362999998,37.910720820000002,23.045105453000001,23.054398059844967,23.068021774291999,22.3621255702,17.116219490999999
F24037PL1_5910_0001,24037,ST MARYS,Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5891_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0.005084655,0.005084655,0.005084655,0,0,0,0,0.00305085,0.00508475
A24039EL0_5892_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,760.63978450000002,670.69428464999999,603.16443228000003,686.79822647000003,441.66393491000002,638.04194673999996,574.70449455999994,737.94651167999996,699.04528617858898,709.04849284887314,621.86070096000003,634.32488007999996
A24039EL0_5892_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,342.54905323000003,320.35290333,313.24118419000001,325.18059638,325.56129549000002,325.15221785,322.18927857,322.41441151999999,325.12437343597406,321.61101961135859,315.04104290800001,316.24094872000001
A24039EL0_5892_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,305.34451289999998,305.34451289999998,305.34451289999998,305.34451289999998,305.34451289999998,305.34451289999998,305.34451289999998,305.34451289999998,305.34451293945312,305.34451293945312,305.34451271999995,305.34451259999997
A24039EL0_5892_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5892_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,97.031460760000002,101.7816658,101.71410084,97.921749113000004,99.639256473000003,101.63072871999999,112.58545304,81.640741349999999,81.668670654296889,81.7186985015869,71.6104908378,51.541417502999998
A24039EL0_5892_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24039EL0_5893_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,636.96964702000002,561.42161924000004,498.99643365999998,573.13401413999998,383.15868602,551.37391093999997,497.71283496000001,622.69334670000001,576.78760819882154,583.95982050895691,515.72053738600005,526.86993987000005
A24039EL0_5893_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,192.12465668999999,181.15072253,177.27953385999999,184.07061289999999,184.47675081,184.00375270999999,182.16636894000001,181.83259244999999,183.20996427536014,181.40232491493222,178.29864525400001,178.97805285000001
A24039EL0_5893_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,209.4273987,209.4273987,209.4273987,209.4273987,209.4273987,209.4273987,209.4273987,209.4273987,209.42739868164065,209.42739868164065,209.42739839999999,209.4273982
A24039EL0_5893_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5893_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,77.949014661000007,73.138804914999994,72.492176534999999,70.734308249999998,71.371219629999999,70.671499249999997,89.791168209999995,68.094951629999997,77.520083427429199,75.363278865814209,50.271197784000002,35.457211950000001
A24039EL0_5893_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0.003047698,0.003047698,0.003047697944567,0.003047697944567,173.13619169999998,288.56031949999999
A24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,339.24346838000002,299.09676784999999,268.96678885,306.18555348000001,205.26877252,297.11612114000002,268.92194162999999,335.58224799999999,311.28949709236622,315.57963955402374,277.16563103199996,282.63152581999998
A24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,66.222859861000003,50.468994262000002,48.413708204999999,50.151617045999998,49.856773136999998,49.785745861999999,34.215717316000003,51.689916130999997,50.904103398323059,50.631077289581299,48.686543723999996,48.868434069999999
A24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,67.255401610000007,67.255401610000007,67.255401610000007,67.255401610000007,67.255401610000007,67.255401610000007,67.255401610000007,67.255401610000007,67.255401611328111,67.255401611328111,67.255401262000007,67.255401030000002
A24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,336.20330818999997,451.14912034000002,424.94163517999999,398.8512154,403.68282317000001,428.66731650000003,469.07170109999998,297.72994641000003,355.58379364013678,341.48639678955078,295.82732553200003,209.75111910000001
A24039EL0_5894_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24039EL0_6001_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,33084.428408,29162.048855000001,26231.048050000001,29863.592493,19995.830543,28973.242446,26198.964139,32693.369064999999,30306.382192373279,30727.610462188724,27041.2209004,27581.336134000001
A24039EL0_6001_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,1093.9182433000001,1090.0038302999999,1067.2919314000001,1108.3927077999999,1109.5478555,1110.7639807,1097.5004271,1043.1530422000001,1037.4266052246094,1050.5773124694824,1073.4034384000001,1077.4777764
A24039EL0_6001_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,159.62460329999999,159.62460329999999,159.62460329999999,159.62460329999999,159.62460329999999,159.62460329999999,159.62460329999999,159.62460329999999,159.62460327148435,159.62460327148435,159.6246021,159.62460129999999
A24039EL0_6001_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_6001_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,1776.8609266000001,2158.4285267999999,2129.4170617999998,2067.3742882000001,2048.3887715999999,2148.6504881999999,2129.8450112,2388.4171056999999,3121.4059228897095,2872.0465974807739,1527.4970983399999,1126.2171226999999
A24039EL0_6001_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,8361.7710879000006,760.21539310000003,610.84289550000005,631.87478639999995,618.33288570000002,566.15728760000002,597.00350960000003,641.49542240000005,1104.1791381835937,1076.9769287109375,1428.12785502,1972.9844946999999
A24039EL0_6002_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,9692.4218906999995,8543.3123209000005,7684.8385664999996,8749.0555721000001,5859.4436256999998,8490.9699947999998,7678.0340894999999,9579.1918831999992,8877.5524986386281,9000.7661285400391,7922.2869090000004,8080.5858040000003
A24039EL0_6002_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,338.46174814,347.69007778999998,341.82108405999998,355.37380216999998,355.94675735999999,356.50230212999998,362.68320850999999,348.81639667000002,352.94575023651123,355.47821617126471,343.79337150399999,345.1082298
A24039EL0_6002_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,44.836509700000001,44.836509700000001,44.836509700000001,44.836509700000001,44.836509700000001,44.836509700000001,44.836509700000001,44.836509700000001,44.836509704589837,44.836509704589837,44.836509712000002,44.836509720000002
A24039EL0_6002_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,299.50562480999997,254.33432006999999,252.56838318000001,245.83603857,246.55854227,245.93883697000001,217.86933328000001,219.04123118999999,219.07557106018064,219.19693946838373,175.56106171200003,124.22284740000001
A24039EL0_6002_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,64.009323120000005,5.764618874,18.931581025,16.958809142,14.135700229999999,14.135700229999999,14.1289196,14.1289196,14.12891960144043,14.12891960144043,16.047085845999998,14.124089059999999
A24039EL0_6003_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,14031.653586,12368.348459999999,11125.102487,12665.893157,8530.1606033000007,12292.190062,11115.492463,13868.112932,12851.687578201296,13029.612297058104,11468.852996,11698.020001999999
A24039EL0_6003_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,722.22006983999995,718.88346668999998,705.93099596000002,733.73158075000003,735.86960032000002,735.41985704000001,730.54397587000005,708.39767074999997,711.87468528747559,713.21069145202637,709.997638424,712.70873340000003
A24039EL0_6003_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,369.33590700000002,369.33590700000002,369.33590700000002,369.33590700000002,369.33590700000002,369.33590700000002,369.33590700000002,369.33590700000002,369.33590698242176,369.33590698242176,369.33590652000004,369.33590620000001
A24039EL0_6003_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_6003_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,879.43168646000004,801.49953459000005,793.72912599999995,765.90451050000001,771.29147330000001,767.18759150000005,784.74343483999996,831.80328364000002,997.90679931640625,950.2646026611327,536.71499128000005,365.3722348
A24039EL0_6003_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,343.5166931,353.67590330000002,247.90040590000001,241.0856934,217.26019289999999,210.3278961,222.6172943,200.0625,0,75.652656555175781,99.160162360000015,
A24039EL0_6004_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_6004_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,4.204334796,3.917950422,3.831038408,3.976992801,3.979005307,3.972748101,3.943193942,3.941339501,3.973955735564233,3.924414597451687,3.853052312,3.867728248
A24039EL0_6004_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,3.263400078,3.263400078,3.263400078,3.263400078,3.263400078,3.263400078,3.263400078,3.263400078,3.263400077819825,3.263400077819825,3.2634000888,3.263400096
A24039EL0_6004_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_6004_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_6004_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24039EL0_6010_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,1704.1636647,1502.339622,1351.388733,1538.5891630000001,1030.7486031000001,1493.2512162999999,1350.0261665999999,1684.3724295,1561.1390968859196,1582.8538682460785,1393.2660231,1421.1842165
A24039EL0_6010_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,258.40630529999999,246.56879232,241.41981071999999,250.70179934999999,250.90009114,250.69070146000001,250.4569693,247.95211359999999,250.21175956726077,248.31149911880493,242.80857954000001,243.73442542000001
A24039EL0_6010_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,139.33479310000001,139.33479310000001,139.33479310000001,139.33479310000001,139.33479310000001,139.33479310000001,139.33479310000001,139.33479310000001,139.33479309082031,139.33479309082031,139.33479442000001,139.3347953
A24039EL0_6010_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_6010_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,39.678197386000001,36.912945507000003,36.652602192000003,36.228218558999998,36.525404926,36.125687603999999,32.779918193,32.855302334000001,32.868256092071526,32.886222362518311,26.2373126508,19.29378629
A24039EL0_6010_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,956.49120199000004,843.08751888999996,758.28761594000002,603.40601903000004,350.17574194999997,482.53630915000002,430.38777124000001,766.37544892999995,878.70780939608778,892.01723015308391,781.72077564799997,797.34288212000001
A24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,281.34512518999998,251.66226388000001,245.27713198999999,258.62586879000003,258.28557394000001,257.73561953000001,220.17289400000001,255.92543456999999,255.55834293365473,253.41722011566156,246.70008880399999,247.64872668000001
A24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,553.79168700000002,553.79168700000002,553.79168700000002,553.79168700000002,553.79168700000002,553.79168700000002,553.79168700000002,553.79168700000002,553.79168701171875,553.79168701171875,553.79168765999998,553.79168809999999
A24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24043PU2_2840_3080,24043,WASHINGTON,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
A24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,900.85792545000004,1016.6431503,970.60131834000003,891.73684744000002,929.1207981,959.24063452999997,1182.3042684,737.22397550999995,857.50711131095886,829.47718846797954,658.89619027200001,451.09277156000002
A24039EL0_6011_0000,24039,SOMERSET,Lower Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,5835.8388670000004,3500.6389159999999,744.60797119999995,453.60998540000003,333.67309569999998,376.72030640000003,392.62829590000001,123.680397,163.00669860839844,268.026611328125,846.04398847999994,913.66800000000001
